"item","block","H","p","p_master","loading_seed","separation","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5"
740,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.33900677901693,0,0
741,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.25313105876558,0,0
742,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.41355188866146,0,0
743,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.36384527245536,0,0
744,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.48624555743299,2.88638382055797,0,0
745,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.84800614602864,2.5753583216574,0,0
746,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.5475956662558,0,0
747,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.70697590010241,0,0
748,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.60180638311431,0,0
749,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.48931169696152,0,0
750,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.58190597384237,0,0
751,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.79941304284148,0,0
752,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.5881713537965,0,0
753,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.62490096059628,0,0
754,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.73189992690459,0,0
755,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.87571455887519,0,0
756,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.6809438187629,0,0
757,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.92181072710082,0,0
758,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.90869881166145,-2.99759130366147,0
759,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.34885878465138,2.01747384341434,0,0
760,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.86276439740323,0,0
761,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,-2.71994642051868,-2.13450282998383,2.15128745394759,0,0
762,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.2342622471042,0,0
763,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.41661858884618,0,2.04170204815455,0,0
764,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.36196044366807,0,0
765,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.23080800031312,0,0
766,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.30135065875947,0,0
767,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.98259987914935,0,0
768,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.36427375557832,0,0
769,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.73226351104677,0,0
770,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.04999573691748,0,0
771,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.65081279119477,0,0
772,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.05484177288599,0,0
773,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.52130586793646,0,0
774,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.96845647343434,0,0
775,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.95910178916529,0,0
776,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.01816046703607,0,0
777,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.06967353378423,0,0
778,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.38993115327321,0,0
779,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.77279811585322,0,0
780,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.76083924481645,2.47029563784599,0
781,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.69206469831988,0,0
782,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,-2.85959200863726,0,2.79659519367851,0,0
783,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.96145960688591,2.58867547754198,0,0
784,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.17143396334723,0,0
785,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.56194397690706,0,0
786,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.15457096579485,0,0
787,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.9768315248657,0,2.77061696420424,0,0
788,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.50139511562884,0,0
789,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.78828046401031,0,0
790,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.1274775438942,0,0
791,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.42122696922161,0,0
792,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.09496958157979,0,0
793,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.93969729542732,0,0
794,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.17083899490535,0,0
795,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.70793677004986,0,0
796,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.83556297398172,0,0
797,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.84037481900305,2.73030513036065,0,-2.2583028555382
798,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.38991824886762,2.81724795955233,0,0
799,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.95745057542808,0,0
800,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.46909217396751,0,0
801,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.30722989886999,0,0
802,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.45023618801497,0,0
803,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.95571829099208,0,0
804,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.68038470344618,0,0
805,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.35005677095614,0,0
806,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.98095540306531,0,0
807,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.65657694055699,0,0
808,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.49148107226938,0
809,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.52489745430648,0,2.54750995687209,0
810,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.96472930605523,0
811,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.34503874112852,0
812,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.60266602272168,0
813,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.04797823750414,0
814,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.70927547803149,0
815,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.29299680143595,0
816,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.44766243640333,0
817,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.21602486236952,0
818,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.74852877436206,0
819,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,-2.081367517123,0,0,2.5496074904222,0
820,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.87227098434232,0,2.33437837241217,0
821,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.84761800593697,0
822,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.17806480755098,0
823,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.44586231885478,0
824,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.04666662914678,0
825,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.96060535637662,0
826,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.88202633988112,0
827,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.2885604891926,0,0,2.98541366448626,0
828,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.58274914440699,0
829,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.15125854383223,0
830,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.06942336447537,0
831,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.92105456534773,0
832,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.31141935079359,0
833,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,-2.92016591993161,0,0,2.12114356108941,0
834,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.23164205322973,0
835,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.47707013762556,0
836,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.30064665945247,0
837,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.1163121892605,0
838,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.86721763829701,0
839,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.66192263923585,0
840,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.94880466721952,0
841,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.36031098221429,0
842,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.09475588961504,0,2.69290819508024,0
843,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.49757233052514,0
844,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.80220945808105,0
845,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.14981616055593,0
846,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.60057455673814,0
847,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.78313670028001,0
848,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.54582717781886,0
849,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.41344708995894,0
850,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.8988001679536,2.8736922047101,0
851,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.30855539138429,0
852,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.40586321055889,0
853,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.57379264431074,0
854,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.26582701224834,0
855,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.79353743698448,0
856,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.54212348116562,0
857,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,-2.82870765263215,0,0,2.05050258291885,0
858,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.92980401753448,0
859,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.64072412950918,2.12842875602655,0
860,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.81797844870016,0
861,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.40754129947163,0
862,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.63285557809286,0
863,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.27627881406806,0
864,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.16066344222054,2.14132649707608,2.53047406929545,0
865,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.94314776710235,0,2.97584270942025,0
866,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.92845372483134,2.01987365097739,0
867,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.94627494201995,0
868,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.0364905137103,0
869,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.17701566196047,0
870,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.20616223313846,0
871,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.09618932637386,0,2.69250577013008,0
872,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.76447818498127,0
873,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.08552887826227,0
874,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.31504499004222,0
875,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.35129420203157,0
876,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.10046572005376,2.85108307213522,0
877,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.31782288826071,0
878,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.26855179318227,0
879,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.49195226537995,0
880,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.19209993095137,0
881,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.16335184848867,0
882,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.15356323239394,0
883,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.04451999394223,0
884,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.07424437487498,0
885,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.47731799329631,0
886,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.22720487625338,0
887,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.53931226441637,0,0,2.66906677256338,0
888,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.25005314568989,0
889,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.07891967054456,0
890,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.88992120372131,0
891,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.17531126481481,0
892,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.78466197988018,0
893,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.26761006051674,0
894,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.40378028550185,0
895,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.55173932388425,0
896,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.68213743204251,0
897,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.77740058908239,0
898,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.87974913464859,0
899,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.60037739248946,0
900,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.13144122436643,0
901,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.12555739539675,2.46563053666614
902,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.17676944890991,0
903,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.00321474694647,0
904,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.87743801157922,0
905,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.55887740827166,0
906,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.18713441654108,0,2.5353853199631,0
907,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.6623297103215,0
908,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.45014292071573,0,2.41069265385158,0
909,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.38113136705942,0
910,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.14329797122627,0
911,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.91258094133809,0
912,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.90220575267449,0,2.99672465329058,0
913,4,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.95192220201716,0
914,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.6000057568308
915,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.07199277170002
916,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.60838066856377
917,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.26477599143982
918,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.325734103797
919,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,-2.69016913464293,0,0,0,2.58703449834138
920,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.44760947371833
921,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.25920028123073
922,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.37857123441063
923,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.33580693276599
924,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.82825801568106,0,2.00295253260992
925,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.84660218842328
926,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.43464894522913,0,-2.07351260865107,2.72323573497124
927,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.55301130376756
928,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.94138623843901
929,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.22586440737359
930,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.062260389328
931,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.82921436754987
932,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.00201290543191
933,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.06232514488511,2.45355411316268
934,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.87558618863113
935,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.29434417025186
936,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.18837151257321
937,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,-2.06619845028035,0,0,0,2.47615192248486
938,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.44237353187054
939,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.88383024767973
940,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.27440896700136
941,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.02615818521008
942,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.63852220680565
943,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.38776821433567
944,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.86117399670184
945,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.65564507711679
946,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.94339962815866,0,0,2.97390420385636
947,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.55489690438844
948,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.32793833175674
949,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.32138306740671
950,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.57193859666586
951,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.30811159545556
952,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.82701412099414
953,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.59362489171326
954,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.99264924437739
955,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.24720311863348
956,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.9618872187566
957,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.43275862769224
958,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.82933306111954
959,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.313043365255
960,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.55866784462705
961,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.61627875710838
962,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.15945761278272
963,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.56464411714114
964,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.69054648093879
965,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.79063454852439
966,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.68735545244999
967,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.90745759708807
968,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.63850921904668
969,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.42836076300591
970,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.98500474402681
971,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.74629687075503
972,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.46896248636767,0,0,2.14149361359887
973,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.05012157117017
974,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.70572131825611
975,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.34676633961499
976,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.60797641379759,0,2.62472777441144
977,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.51972508523613
978,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.07577805873007,2.15835701744072
979,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.82687154272571
980,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.81149720330723
981,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.32227957504801
982,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.67676773364656
983,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.11626909696497
984,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.9316312239971
985,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.40070404717699
986,5,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.26248139631934
