"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","fix_dgp_parameters","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","dgp_min_block_size","dgp_median_block_size","dgp_max_block_size","dgp_min_total_nonzero_loadings_by_factor","dgp_median_total_nonzero_loadings_by_factor","dgp_min_cross_nonzero_loadings_by_factor","dgp_median_cross_nonzero_loadings_by_factor","dgp_mean_nonzero_loadings_per_item","dgp_mean_cross_loadings_per_item","dgp_cross_nonzero_fraction","dgp_mean_abs_primary_loading","dgp_mean_abs_cross_loading","dgp_min_loading_l2_by_factor","dgp_median_loading_l2_by_factor","dgp_min_primary_l2_by_factor","dgp_median_primary_l2_by_factor","dgp_n_items_all_zero","dgp_n_items_all_one","dgp_n_items_prev_lt_01","dgp_n_items_prev_gt_99","dgp_min_item_prevalence","dgp_q05_item_prevalence","dgp_median_item_prevalence","dgp_q95_item_prevalence","dgp_max_item_prevalence","dgp_min_marginal_component_count","dgp_median_marginal_component_count","dgp_n_empty_marginal_components","dgp_observed_joint_profiles","dgp_possible_joint_profiles","ours_pretraining_method","viroli_lambda_l1_penalty","viroli_loading_prior","min_mixture_var","viroli_seed","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","mean_loading_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","stage1_signal_relative_frobenius_error","stage1_signal_per_entry_mse","stage1_signal_correlation","stage1_sinTheta_op","stage1_sinTheta_fro","stage1_estimated_rank","stage1_full_loglik_per_response","stage1_true_sv_H","stage1_true_sv_Hplus1","stage1_fit_sv_H","stage1_fit_sv_Hplus1","stage1_fit_sv_H_to_Hplus1_ratio","marginal_mu_rmse","marginal_var_rmse","marginal_weight_rmse","marginal_mu_corr","marginal_log_var_corr","marginal_weight_corr","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","joint_alignment_method","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","gibbs_min_parameter_ess","gibbs_median_parameter_ess","gibbs_mean_parameter_ess","gibbs_min_alpha_ess","gibbs_median_alpha_ess","gibbs_min_lambda_ess","gibbs_median_lambda_ess","gibbs_min_pi_ess","gibbs_median_pi_ess","gibbs_min_mu_ess","gibbs_median_mu_ess","gibbs_min_sig2_ess","gibbs_median_sig2_ess","gibbs_median_iteration_seconds","gibbs_median_z_sample_seconds","gibbs_median_factor_sample_seconds","gibbs_median_class_sample_seconds","gibbs_median_mixture_weight_seconds","gibbs_median_mixture_parameter_seconds","gibbs_median_regression_seconds","gibbs_median_normalization_seconds","gibbs_median_keep_draw_seconds","gibbs_median_diagnostics_seconds","occupied_classes","posterior_kept_draws","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range","source_chunk","em_svd_init_method","em_svd_init_z","selected_em_start","em_svd_soft_shrinkage","em_svd_soft_shrinkage_ratio","em_svd_soft_shrinkage_reference","em_svd_soft_rank_cap","mixture_update","pretrain_loading_penalty","rotation_optimizer","rotation_loading_l1_penalty","riemannian_rotation_steps","riemannian_update","lambda_l1_penalty","lasso_backend","glmnet_standardize","refine_enforce_monotone","refine_monotone_tolerance","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","refine_mu_prior_mean","refine_mu_prior_kappa","refine_var_prior_shape","refine_var_prior_scale","refine_weight_prior_alpha","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","rotation_converged","rotation_completed_outer","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","refinement_all_mixtures_converged","refinement_monotone_guard_triggered","ours_median_em_iteration_seconds","ours_median_em_e_step_seconds","ours_median_em_projection_seconds","ours_median_em_objective_seconds","ours_median_rotation_iteration_seconds","ours_median_rotation_update_seconds","ours_median_rotation_mixture_refit_seconds","ours_median_rotation_objective_seconds","ours_median_refinement_iteration_seconds","ours_median_refinement_factor_update_seconds","ours_median_refinement_lambda_update_seconds","ours_median_refinement_mixture_update_seconds"
"rep1_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p1000_H5_G3-3-3-3-3_sep2",1,"n200p1000",200,1000,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,23012731,20772531,23012731,23022731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,2.49984542591404,2.53040684082993,27.7417999508656,34.5476059486961,23.557232458467,30.1968845453897,0,0,0,0,0.31,0.395,0.525,0.635,0.72,53,68,0,144,243,NA,0,"normal",0.05,23022768,TRUE,4,"viroli_gaussian_gibbs",0.91498385731798,0.924544877905705,0.825605570228306,0.41131754635223,0.423166066997533,0.921979031853116,0.57025505557189,0.93695249097811,0.322099527831462,NA,NA,0.0706727667667137,0.265613713464526,74.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305390634503638,0.41638788634842,0.071007188907509,0.994181728140358,0.424156460956783,-0.182604676172547,0.305390634503638,0.41638788634842,0.994181728140362,0.409170719861686,-0.17953641142024,0.00199275499639594,0.388232484352693,0.00697253531509666,243,0,"axis_sorted_product",0.907655449791095,"alpha+loading+joint_mu+joint_var+joint_weight",0.833889355315409,0.815174341668146,"alpha+loading+joint_mu+joint_log_var+joint_weight",3.22450129385977,23.3256649574323,51.2045525976186,7.57308464810708,157.478018948269,3.22450129385977,17.2752826558592,26.4315424932442,63.4784654101699,28.0266134936193,85.2579412888188,27.8768077328249,153.104716161011,0.0374884605407715,0.0117675065994263,0.0120129585266113,0.00110697746276855,NA,0.000247955322265625,0.0097651481628418,9.60826873779297e-05,0.00204586982727051,NA,15,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep1_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep1_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p1000_H5_G3-3-3-3-3_sep2",1,"n400p1000",400,1000,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,23012731,20772531,23012731,23023731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,2.49984542591404,2.53040684082993,27.7417999508656,34.5476059486961,23.557232458467,30.1968845453897,0,0,0,0,0.2675,0.385,0.5575,0.69,0.7525,105,122,0,191,243,NA,0,"normal",0.05,23023768,TRUE,4,"viroli_gaussian_gibbs",0.981600918973383,0.976763772663285,0.949203780319657,0.19158853475117,0.192240919722954,0.978296966888548,0.246575862183754,0.972720051074869,0.173055041019369,NA,NA,0.0531856983438163,0.678981396401795,109.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135014582849425,0.186653632505116,0.0324261373222207,0.993508855372926,0.102088609861274,0.803908347892095,0.135014582849425,0.186653632505117,0.993508855372928,0.143425244181117,0.795942239150012,0.000933955478990395,0.177285370394601,0.0033056915671764,243,1,"axis_sorted_product",0.977891625579858,"alpha+loading+joint_mu+joint_var+joint_weight",0.769467198246233,0.951712308221956,"alpha+loading+joint_mu+joint_log_var+joint_weight",3.53545933053435,41.5351887720257,67.681415958616,8.79899010708171,157.680333985878,3.53545933053435,31.2866548382413,20.5852543124933,372.753093292546,8.4064487913769,404.25540030283,4.94494496589867,108.845914193476,0.0544059276580811,0.0234529972076416,0.0150430202484131,0.0018540620803833,NA,0.000271081924438477,0.0110809803009033,0.000107049942016602,0.00208902359008789,NA,15,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep1_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H10_G2-2-2-2-2-2-2-2-2-2_sep2",10,"n100p1000",100,1000,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,26762731,21272531,26762731,26861731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,2.49661720458767,2.48147101980217,22.5163543503651,27.1635844180221,17.0494514405348,20.172074399804,0,0,0,0,0.25,0.39,0.48,0.61,0.72,41,50,0,94,1024,NA,0,"normal",0.05,26861768,TRUE,4,"viroli_gaussian_gibbs",0.554509817594195,0.539352894327895,0.237858513201889,0.939186116360061,0.890215632369494,0.546685023442492,1.30372993529764,0.659094325260734,0.942030874259095,NA,NA,0.120000913965739,0.0146995199469429,55.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02161157848388,0.619722615161655,0.322360217412912,0.72767558191126,0.00281618367723354,NA,1.02161157848386,0.619722615161653,0.727675581911213,0.0133748941684236,NA,0.00475282925914824,1.58507201026884,0.0608313491031948,123,28,"axis_sorted_product",0.612366925085894,"alpha+loading+joint_mu+joint_var+joint_weight",0.475128747400693,0.5319398672114,"alpha+loading+joint_mu+joint_log_var",3.76631420942976,23.837658712497,36.2180180258239,4.0990922896801,81.8578866121003,3.76631420942976,22.2288196484246,10.5510258764726,32.2975373867404,9.22527655658707,50.1293754568585,12.9979365486407,212.144313334353,0.0275325775146484,0.00642049312591553,0.00819456577301025,0.00121402740478516,NA,0.000303983688354492,0.00734305381774902,0.000112056732177734,0.00359594821929932,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p1000_H10_G2-2-2-2-2-2-2-2-2-2_sep2",10,"n200p1000",200,1000,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,26762731,21272531,26762731,26862731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,2.49661720458767,2.48147101980217,22.5163543503651,27.1635844180221,17.0494514405348,20.172074399804,0,0,0,0,0.265,0.415,0.52,0.645,0.765,91,100,0,183,1024,NA,0,"normal",0.05,26862768,TRUE,4,"viroli_gaussian_gibbs",0.764447938687757,0.736021940758708,0.461242275656335,0.684652175934149,0.661655698002585,0.72811312310762,0.903620178942008,0.811244376283462,0.758482430955972,NA,NA,0.0925591342836003,0.0713040359094553,85.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351584295388471,0.509810332623617,0.138162310301807,0.93642885945793,0.17555379731539,NA,0.351584295388471,0.509810332623612,0.936428859457875,0.124859067218051,NA,0.000970522708212413,0.729492933905633,0.00444914657938812,329,0,"axis_sorted_product",0.750564499866109,"alpha+loading+joint_mu+joint_var+joint_weight",0.525035339664237,0.723516202123325,"alpha+loading+joint_mu+joint_log_var",3.19356533807294,22.0834695757707,34.4141922734455,3.96759325496161,52.9403549847278,3.19356533807294,20.6239725001581,6.32470314378928,34.5539761199365,4.35456135108857,52.0537435406449,8.24695596935321,45.7342762926486,0.0426044464111328,0.0120209455490112,0.0129404067993164,0.00200092792510986,NA,0.000339984893798828,0.0109875202178955,0.000126838684082031,0.00354897975921631,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p1000_H10_G2-2-2-2-2-2-2-2-2-2_sep2",10,"n400p1000",400,1000,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,26762731,21272531,26762731,26863731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,2.49661720458767,2.48147101980217,22.5163543503651,27.1635844180221,17.0494514405348,20.172074399804,0,0,0,0,0.3075,0.404875,0.5225,0.652625,0.7425,179,200,0,323,1024,NA,0,"normal",0.05,26863768,TRUE,4,"viroli_gaussian_gibbs",0.901896065523508,0.883640187366934,0.674793384806848,0.442399535805137,0.438907508289491,0.899820988566029,0.475099322022439,0.941924895032397,0.34679099077966,NA,NA,0.0709671889827874,0.484227484346105,126.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252714340470403,0.343972097834241,0.0651473747387831,0.968850388134912,0.248485444200676,NA,0.252714340470405,0.343972097834243,0.968850388134839,0.107598974006455,NA,0.00041341890747514,0.342173737837649,0.00139939949900965,411,0,"axis_sorted_product",0.899647934450345,"alpha+loading+joint_mu+joint_var+joint_weight",0.598271208166625,0.871997426424219,"alpha+loading+joint_mu+joint_log_var",3.26418570231139,25.1437983610732,39.3692194573153,3.77108785229571,61.5496204667704,3.26418570231139,23.4035596037867,9.8222870899399,705.816292270732,7.4291295441013,531.476686860989,4.51870802073822,45.8297863926423,0.0631580352783203,0.0242071151733398,0.0173389911651611,0.00346052646636963,NA,0.000380992889404297,0.0136005878448486,0.000146865844726562,0.00362038612365723,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H10_G3-3-3-3-3-3-3-3-3-3_sep2",10,"n100p1000",100,1000,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,29512731,21272531,29512731,29611731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,2.49661720458767,2.48147101980217,22.5163543503651,27.1635844180221,17.0494514405348,20.172074399804,0,0,0,0,0.23,0.3695,0.53,0.64,0.75,24,33,0,100,59049,NA,0,"normal",0.05,29611768,TRUE,4,"viroli_gaussian_gibbs",0.550090931834338,0.534996208511186,0.176090161434323,0.943832588422338,0.878691445929053,0.521744476200606,1.33701565314542,0.738712061842735,0.579950772806633,NA,NA,0.135379566281279,NA,55.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516614533647362,0.574002131402598,0.161324234060749,0.88298872957743,-0.488208451177276,0.652581532841287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",3.44334993731811,27.6394597416067,44.1699789675867,5.03809489958046,151.885786392646,3.44334993731811,25.5408390952085,10.0806020465241,73.7965164210117,8.7127635075005,79.7219382647975,33.4238745585854,211.606903526766,0.0279984474182129,0.00643110275268555,0.00836706161499023,0.00125706195831299,NA,0.000349998474121094,0.00752449035644531,0.000116944313049316,0.00358200073242188,NA,28,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p1000_H10_G3-3-3-3-3-3-3-3-3-3_sep2",10,"n200p1000",200,1000,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,29512731,21272531,29512731,29612731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,2.49661720458767,2.48147101980217,22.5163543503651,27.1635844180221,17.0494514405348,20.172074399804,0,0,0,0,0.265,0.395,0.535,0.66,0.76,48,64.5,0,200,59049,NA,0,"normal",0.05,29612768,TRUE,4,"viroli_gaussian_gibbs",0.59765007362315,0.652349874735553,0.405606399823411,0.894805204214824,0.833067400991901,0.652897367428991,1.18058315062066,0.763998016841738,0.615642655386366,NA,NA,0.102640907325288,NA,86.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69575050989109,0.69409480948218,0.180453253109178,0.720175509628754,-0.392760330695233,0.599714856417129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",3.42211916299979,24.575567479604,41.1894307527725,5.9793507979639,140.974083873979,3.42211916299979,22.2796725318417,10.302373750277,57.4636622293108,4.60160607116355,55.180126186046,11.6533566319642,150.284822337597,0.0426090955734253,0.012004017829895,0.012893557548523,0.00209248065948486,NA,0.000391006469726562,0.0110300779342651,0.000126123428344727,0.00349307060241699,NA,29,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p1000_H10_G3-3-3-3-3-3-3-3-3-3_sep2",10,"n400p1000",400,1000,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,29512731,21272531,29512731,29613731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,2.49661720458767,2.48147101980217,22.5163543503651,27.1635844180221,17.0494514405348,20.172074399804,0,0,0,0,0.26,0.3925,0.5375,0.645125,0.7325,100,125.5,0,399,59049,NA,0,"normal",0.05,29613768,TRUE,4,"viroli_gaussian_gibbs",0.864210484659769,0.85795903474325,0.641059119591522,0.520480627020604,0.51278970928806,0.876311466915901,0.511833147184269,0.96411637954823,0.193889735886512,NA,NA,0.0782599627119197,NA,5323.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321325902826418,0.440161193096936,0.05204801584279,0.978347147169984,0.134352767431722,0.354898456768183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",3.27191018248416,24.3164071638907,45.8503520592832,7.14370569574539,159.884651119096,3.27191018248416,21.1542033207318,11.054805310227,33.9211315131992,15.719989784662,47.505601159602,17.9507687722992,74.9842699029209,0.0664941072463989,0.0237871408462524,0.0182069540023804,0.00368309020996094,NA,0.000448942184448242,0.0149149894714355,0.000149011611938477,0.00405454635620117,NA,29,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G2-2-2-2-2_sep2",10,"n100p1000",100,1000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22361731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,2.49984542591404,2.53040684082993,27.7417999508656,34.5476059486961,23.557232458467,30.1968845453897,0,0,0,0,0.25,0.35,0.49,0.64,0.76,40,50,0,29,32,NA,0,"normal",0.05,22361768,TRUE,4,"viroli_gaussian_gibbs",0.746724429201252,0.699390784011326,0.471075385153779,0.708156501192724,0.7123278089105,0.661947551983886,1.0792624171203,0.808476176268102,0.596850839012722,NA,NA,0.0810766753390992,0.396975425330813,46.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285170396635126,0.428590194257286,0.0838398502718755,0.971732924383909,0.156736973718811,NA,0.285170396635126,0.428590194257286,0.971732924383907,0.103754146217299,NA,0.0119957218961886,0.311329658211019,0.0287760586549567,32,32,"axis_sorted_product",0.678045913928616,"alpha+loading+joint_mu+joint_var+joint_weight",0.677203068730041,0.67960345410174,"alpha+loading+joint_mu+joint_log_var",3.55387681345864,24.5131498559259,39.0736297286057,3.55387681345864,51.2792117977235,3.68361300618354,22.4860625526914,10.412717691501,33.1609630149218,19.9528385816982,63.1648325679437,8.48893157717819,49.1144784419326,0.0234749317169189,0.00604403018951416,0.00750398635864258,0.000664949417114258,NA,0.000203847885131836,0.00648295879364014,8.70227813720703e-05,0.00211262702941895,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p1000_H5_G2-2-2-2-2_sep2",10,"n200p1000",200,1000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22362731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,2.49984542591404,2.53040684082993,27.7417999508656,34.5476059486961,23.557232458467,30.1968845453897,0,0,0,0,0.29,0.415,0.51,0.64,0.725,92,100,0,32,32,NA,0,"normal",0.05,22362768,TRUE,4,"viroli_gaussian_gibbs",0.991958657817721,0.962182647348624,0.989603773834661,0.126500082777582,0.135477424821257,0.965802049458166,0.382080001017181,0.927574893705213,0.306360131702398,NA,NA,0.0611641622346105,0.963714871159199,71.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0407495839897187,0.0341049887006615,0.0204513834586602,0.999221466211692,0.930211530132253,NA,0.0407495839897187,0.0341049887006615,0.999221466211689,0.92549560646379,NA,0.00285902546474381,0.0878981569489142,0.0042292815546154,32,32,"axis_sorted_product",0.963708153521292,"alpha+loading+joint_mu+joint_var+joint_weight",0.956804499165611,0.964327848186436,"alpha+loading+joint_mu+joint_log_var",3.10733390336629,39.3655907123752,53.4459759236501,4.16397608266746,50.9567707880361,3.10733390336629,37.7532887861641,832.209464051301,971.131299114723,822.643822507277,987.318650287453,30.4937109603827,143.101613375291,0.0358694791793823,0.0116181373596191,0.011288046836853,0.00105690956115723,NA,0.000220060348510742,0.00892746448516846,9.29832458496094e-05,0.00209546089172363,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
