"scenario","rep","n","p","H_true","G_true","G_config","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","fix_dgp_parameters","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","product_method","comparator_method","factor_score_rmse_product","factor_score_rmse_comparator","factor_score_rmse_product_minus_comparator","lambda_rmse_product","lambda_rmse_comparator","lambda_rmse_product_minus_comparator","alpha_rmse_product","alpha_rmse_comparator","alpha_rmse_product_minus_comparator","marginal_mu_rmse_product","marginal_mu_rmse_comparator","marginal_mu_rmse_product_minus_comparator","marginal_var_rmse_product","marginal_var_rmse_comparator","marginal_var_rmse_product_minus_comparator","marginal_weight_rmse_product","marginal_weight_rmse_comparator","marginal_weight_rmse_product_minus_comparator","seconds_product","seconds_comparator","seconds_product_minus_comparator"
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",18,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23191731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.12801833334004,0.141146941889369,-0.013128608549329,0.327727576236943,0.319823658032649,0.00790391820429398,0.200399382752371,0.225030337478429,-0.024630954726058,0.0720452011050253,0.10913210731227,-0.0370869062072447,0.017308792204077,0.0523928342636986,-0.0350840420596216,0.0338786960697388,0.0402499841531061,-0.0063712880833673,17.477,76.106,-58.629
"rep19_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",19,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26951731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.130278339836958,0.135583028093047,-0.00530468825608901,0.289266241470575,0.290666965516038,-0.00140072404546299,0.235879056609939,0.231940445296615,0.00393861131332399,0.0267215857013904,0.0257455650323823,0.0009760206690081,0.0204666534549693,0.0249951000893541,-0.0045284466343848,0.0126564293358137,0.013239715799829,-0.000583286464015301,18.592,117.101,-98.509
"rep19_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",19,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29701731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.125937827907309,0.132746985047381,-0.00680915714007199,0.280625630277423,0.27349808910711,0.007127541170313,0.197216277933375,0.204575326219123,-0.00735904828574799,0.0435794878606577,0.0733495306967196,-0.0297700428360619,0.0168286250427312,0.0546637444970957,-0.0378351194543645,0.027473447479769,0.0300543720348677,-0.0025809245550987,19.386,118.173,-98.787
"rep19_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",19,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22451731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.133061959407943,0.148108287384632,-0.015046327976689,0.318381550328296,0.314459657052824,0.00392189327547199,0.35920442690822,0.362693434649803,-0.00348900774158301,0.0433758799262936,0.0438045113320214,-0.000428631405727797,0.0310761397431866,0.03651003720291,-0.0054338974597234,0.0217642246404965,0.0225812671336288,-0.000817042493132303,17.574,81.049,-63.475
"rep19_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",19,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23201731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.127027010189596,0.140141484138349,-0.013114473948753,0.32725536603858,0.319677204416338,0.00757816162224201,0.171469986279395,0.185738892324213,-0.014268906044818,0.0790696245149251,0.104103885492847,-0.0250342609779219,0.025297298312012,0.0484732671054814,-0.0231759687934694,0.0366405040361262,0.0453020850038079,-0.0086615809676817,17.861,81.606,-63.745
"rep2_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",2,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26781731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.131032077750672,0.137402654715093,-0.006370576964421,0.290174240531882,0.293106101846083,-0.00293186131420098,0.281580150216542,0.288037564118841,-0.00645741390229904,0.0600641842477842,0.0589310738419506,0.0011331104058336,0.0196401650013137,0.0249672201442013,-0.0053270551428876,0.0308833112643102,0.0309775957827639,-9.42845184537001e-05,19.623,118.654,-99.031
"rep2_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",2,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29531731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.125356552464213,0.131996616906247,-0.00664006444203399,0.281621090212362,0.275642628035213,0.00597846217714898,0.203986032942761,0.211085489194808,-0.007099456252047,0.0603525883044186,0.0854160526100124,-0.0250634643055938,0.0215390215222676,0.0607796208984074,-0.0392405993761398,0.0347920404759838,0.0388440802510871,-0.0040520397751033,19.985,118.388,-98.403
"rep2_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",2,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22281731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.130531606811317,0.142108284612614,-0.011576677801297,0.320485699367603,0.313200236899367,0.00728546246823603,0.313830378056642,0.307745221299833,0.00608515675680898,0.0734432331454243,0.0717179034392836,0.0017253297061407,0.0307151838382504,0.0349437905287317,-0.0042286066904813,0.0375837890203054,0.0375821696727021,1.61934760330162e-06,17.303,74.35,-57.047
"rep2_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",2,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23031731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129032110876784,0.143834635391782,-0.014802524514998,0.330463413342548,0.326102693992361,0.00436071935018695,0.252792481150208,0.278291194983931,-0.025498713833723,0.0686159764902876,0.0932305895784118,-0.0246146130881242,0.0233133917118236,0.0485413109112276,-0.025227919199404,0.0267109539597901,0.0310565381090092,-0.0043455841492191,17.541,76.116,-58.575
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",20,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26961731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.132946467000419,0.139236603503774,-0.006290136503355,0.294453863684412,0.294262887373721,0.000190976310690982,0.257534578384162,0.258490324749694,-0.000955746365532029,0.0554048584899843,0.0541573115515312,0.0012475469384531,0.017117146235474,0.0231118268755963,-0.0059946806401223,0.0282056368806888,0.0285588720514142,-0.000353235170725399,19.02,117.783,-98.763
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",20,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29711731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.127127021673461,0.136222907207187,-0.00909588553372601,0.28429482988448,0.275903913199734,0.00839091668474601,0.217093712793656,0.224768173951566,-0.00767446115791001,0.0798606377974553,0.115566358566678,-0.0357057207692227,0.0182818051193116,0.0760909226347937,-0.0578091175154821,0.0351564888572753,0.0379738002771389,-0.0028173114198636,20.61,118.154,-97.544
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",20,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22461731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.131473051987998,0.145330805681277,-0.013857753693279,0.314922831021094,0.309839443713674,0.00508338730741997,0.284379192357747,0.281808424944051,0.002570767413696,0.0383322001800288,0.0372250073749192,0.0011071928051096,0.0289224717956322,0.0353035478599992,-0.006381076064367,0.0189501908381859,0.0192358310479454,-0.000285640209759498,17.219,80.594,-63.375
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",20,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23211731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.123414061297039,0.136582194041136,-0.013168132744097,0.330093485095717,0.323701270836145,0.00639221425957198,0.193149084712314,0.213313515410872,-0.020164430698558,0.0643370096722223,0.0891536115441289,-0.0248166018719066,0.0175435976458932,0.0388981260728772,-0.021354528426984,0.0338505359301787,0.0377995615466762,-0.0039490256164975,17.501,82.513,-65.012
"rep21_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",21,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26971731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.131702027228296,0.137837525975902,-0.00613549874760599,0.28323243970308,0.285180917664736,-0.00194847796165604,0.251486503705437,0.246861009321839,0.00462549438359802,0.0514511081383063,0.0489498744859175,0.0025012336523888,0.0162815996254161,0.0232408376729702,-0.0069592380475541,0.0262098322781378,0.0256540978352743,0.000555734442863502,18.598,110.572,-91.974
"rep21_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",21,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29721731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129767077087712,0.135871210433004,-0.006104133345292,0.28747688368263,0.280016357837819,0.00746052584481105,0.24301111148126,0.253749366100421,-0.010738254619161,0.0611871381869953,0.084553664518662,-0.0233665263316667,0.0190621485648646,0.0561997828170491,-0.0371376342521845,0.0302336443830719,0.034690611111525,-0.0044569667284531,20.203,110.094,-89.891
"rep21_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",21,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22471731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.12536968218298,0.138271777310424,-0.012902095127444,0.319878509435574,0.316455024396504,0.00342348503906997,0.29219554060572,0.28761004187991,0.00458549872580999,0.023074963281515,0.0199555769226906,0.0031193863588244,0.0272460795084735,0.0341735329737227,-0.0069274534652492,0.0107955449806704,0.00976465934760053,0.00103088563306987,17.54,79.921,-62.381
"rep21_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",21,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23221731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.123387111760025,0.139641052644257,-0.016253940884232,0.323390531721604,0.318336291324061,0.00505424039754299,0.23781452844758,0.267939479839806,-0.030124951392226,0.0658665324089863,0.0980205307554127,-0.0321539983464264,0.0182329957866242,0.0479491573149161,-0.0297161615282919,0.0323675436903689,0.039010794223822,-0.0066432505334531,17.728,79.672,-61.944
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",22,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26981731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.133309279188752,0.138168065684474,-0.00485878649572202,0.289966161077942,0.289032921845035,0.000933239232907002,0.254539646152531,0.252340378460865,0.00219926769166601,0.0380832584258249,0.0368961061298211,0.00118715229600379,0.0218951779026723,0.0260482214022315,-0.0041530434995592,0.0187463894241618,0.0191912638752128,-0.000444874451051,18.302,109.532,-91.23
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",22,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29731731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.128560675528075,0.134996986488677,-0.00643631096060199,0.2832375438456,0.278437735571362,0.00479980827423804,0.189514640716825,0.195455249251707,-0.00594060853488199,0.055125414494869,0.0853481553461538,-0.0302227408512848,0.018720844836532,0.0590751435045839,-0.0403542986680519,0.0347590044248318,0.0388086022236091,-0.0040495977987773,20.431,109.63,-89.199
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",22,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22481731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.127728508973329,0.1416397138503,-0.013911204876971,0.310144922297679,0.308741879029717,0.00140304326796198,0.334742569922397,0.343380524351597,-0.00863795442920001,0.0336808421818103,0.0313014478145933,0.002379394367217,0.02814369243111,0.0346101161592131,-0.0064664237281031,0.0170707992425656,0.0160272951105159,0.0010435041320497,17.458,74.541,-57.083
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",22,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23231731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.123686162296595,0.137700022542788,-0.014013860246193,0.320882697946307,0.314739329773535,0.006143368172772,0.245028714852877,0.272074630627089,-0.027045915774212,0.0506789689924274,0.0884407777902328,-0.0377618087978054,0.0214587559289504,0.0489740583714267,-0.0275153024424763,0.0184988486338652,0.0296094851207473,-0.0111106364868821,17.72,75.2,-57.48
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",23,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26991731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.134065009933626,0.139888644861997,-0.00582363492837101,0.292268508506942,0.293964593917553,-0.00169608541061095,0.252256784916617,0.251008093862804,0.00124869105381303,0.0315507266048188,0.0287553161345621,0.0027954104702567,0.0185928760750743,0.0219029128216682,-0.0033100367465939,0.0152317609421146,0.0149535828753695,0.000278178066745099,18.237,109.486,-91.249
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",23,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29741731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.1303374923631,0.136846319539324,-0.006508827176224,0.288284479392817,0.281527721434001,0.00675675795881597,0.211430683114668,0.220166415789887,-0.00873573267521899,0.0620521399069209,0.085224502032605,-0.0231723621256841,0.0208708359884299,0.059704872067204,-0.0388340360787741,0.029106316295991,0.031583607586721,-0.00247729129073,19.833,109.838,-90.005
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",23,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22491731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.130502437051976,0.14450172636611,-0.013999289314134,0.317349820169092,0.314574879439646,0.00277494072944601,0.300494105974187,0.307017395023855,-0.00652328904966798,0.0246393399805785,0.0232507415682811,0.0013885984122974,0.0309402607614652,0.0340246579639184,-0.0030843972024532,0.0114690983713257,0.011577375149345,-0.000108276778019301,17.364,74.503,-57.139
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",23,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23241731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.12453984046599,0.139405706950548,-0.014865866484558,0.336062663732975,0.330541182530564,0.00552148120241097,0.186408170473321,0.211049774849783,-0.024641604376462,0.0500114110063498,0.0897073947408717,-0.0396959837345219,0.0223023917036783,0.0538526399644686,-0.0315502482607903,0.018441742885112,0.0270768281327874,-0.0086350852476754,17.755,75.764,-58.009
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",24,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,27001731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.135515970846703,0.14112074278856,-0.00560477194185699,0.28736424809096,0.288820182247766,-0.001455934156806,0.224103407182596,0.226531129630006,-0.00242772244740999,0.0463878340769345,0.046315973485868,7.18605910665013e-05,0.0153440472779205,0.023408326951634,-0.0080642796737135,0.0236618467297753,0.0245180444067363,-0.000856197676961001,18.638,110.708,-92.07
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",24,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29751731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.126799866652815,0.134313550304228,-0.007513683651413,0.280225164193478,0.27383864676159,0.00638651743188801,0.201300937831382,0.209111652006428,-0.007810714175046,0.0545777810111428,0.0807167813846194,-0.0261390003734766,0.0204188133666343,0.058846081163254,-0.0384272677966197,0.0310872026783987,0.035857850346151,-0.0047706476677523,21.458,112.296,-90.838
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",24,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22501731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129399785586544,0.142249134654627,-0.012849349068083,0.31772803547392,0.316958943842004,0.000769091631915964,0.364953517473903,0.371284933113203,-0.00633141563930001,0.0542546678664705,0.0536210450610528,0.000633622805417698,0.0239305139614331,0.0338884787584511,-0.009957964797018,0.0276896442641266,0.027903524914295,-0.000213880650168401,17.527,1411.893,-1394.366
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",24,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23251731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.127927955731034,0.146760608499337,-0.018832652768303,0.325215612691837,0.314309713648853,0.010905899042984,0.230918314340374,0.269927608235554,-0.03900929389518,0.0591999528847872,0.158681008420182,-0.0994810555353948,0.0145770604310568,0.12036411821803,-0.105787057786973,0.0294199489110614,0.0588929056658928,-0.0294729567548314,18.074,353.125,-335.051
"rep25_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",25,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,27011731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.133225557222069,0.137970528340898,-0.00474497111882902,0.290533335888114,0.290572582429331,-3.92465412170084e-05,0.246557285211286,0.247364935017597,-0.000807649806310984,0.0428081446530884,0.0410838835745386,0.0017242610785498,0.0205765631926778,0.0237681202888034,-0.0031915570961256,0.0217910747258751,0.0215304630440237,0.000260611681851399,19.221,108.232,-89.011
"rep25_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",25,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29761731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.12920887513384,0.134647347401429,-0.00543847226758901,0.287580821212011,0.281554404687144,0.00602641652486702,0.189645505334946,0.193290320600405,-0.00364481526545898,0.054919281005093,0.0791050348574127,-0.0241857538523197,0.0173646225699938,0.0554502705620134,-0.0380856479920196,0.0272233074808183,0.0294846988767006,-0.0022613913958823,20.315,109.871,-89.556
"rep25_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",25,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22511731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129885863790043,0.143534323789634,-0.013648459999591,0.320055889849873,0.321854933851406,-0.00179904400153302,0.262985751636866,0.273076334355548,-0.010090582718682,0.0385844707100294,0.0355003373240599,0.0030841333859695,0.0195350038802871,0.0284343380620324,-0.0088993341817453,0.0193712163158775,0.0184714884362535,0.000899727879624002,17.862,75.33,-57.468
"rep25_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",25,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23261731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.124984781414855,0.138931917695158,-0.013947136280303,0.315576308447174,0.306123438830883,0.00945286961629099,0.193738599977879,0.217182634918776,-0.023444034940897,0.0583165051518863,0.150354536623599,-0.0920380314717127,0.0211776971340643,0.0944418072113011,-0.0732641100772368,0.0295074629389457,0.0452261584267831,-0.0157186954878374,17.812,74.138,-56.326
